# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Tue Aug 26 23:24:01 2025
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN discoverymethod: Discovery Method
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassjerr1:  Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.
# COLUMN pl_bmassjerr2:  Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.
# COLUMN pl_bmassjlim:   Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag
# COLUMN pl_dens:        Planet Density [g/cm**3]
# COLUMN pl_denserr1:    Planet Density Upper Unc. [g/cm**3]
# COLUMN pl_denserr2:    Planet Density Lower Unc. [g/cm**3]
# COLUMN pl_denslim:     Planet Density Limit Flag
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
#
loc_rowid,pl_name,hostname,sy_snum,sy_pnum,discoverymethod,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim
869,HD 200964 b,HD 200964,1,2,Radial Velocity,606.30000000000,3.80000000000,-3.80000000000,0,1.5650000000,0.0830000000,-0.0830000000,0,13.50000000,,,0,1.21000000,,,0,508.21017000,21.29461000,-21.29461000,0,1.59900000,0.06700000,-0.06700000,0,1.140000,,,0,0.087000,0.035000,-0.035000,0
870,HD 200964 c,HD 200964,1,2,Radial Velocity,852.50000000000,7.10000000000,-7.10000000000,0,1.9600000000,0.1000000000,-0.1000000000,0,13.70000000,,,0,1.22000000,,,0,385.84562000,22.88376000,-22.88376000,0,1.21400000,0.07200000,-0.07200000,0,0.825000,,,0,0.243000,0.047000,-0.047000,0
871,HD 202206 c,HD 202206,2,1,Radial Velocity,1260.00000000000,11.00000000000,-11.00000000000,0,2.4100000000,,,0,12.20000000,,,0,1.08000000,,,0,5689.15700000,921.70700000,-572.09400000,0,17.90000000,2.90000000,-1.80000000,0,17.200000,,,0,0.220000,0.030000,-0.030000,0
872,HD 202696 b,HD 202696,1,2,Radial Velocity,517.80000000000,8.90000000000,-3.90000000000,0,1.5660000000,0.0160000000,-0.0070000000,0,,,,,,,,,634.38868000,69.92260000,-31.78300000,-1,1.99600000,0.22000000,-0.10000000,-1,,,,,0.011000,0.078000,-0.011000,0
873,HD 202696 c,HD 202696,1,2,Radial Velocity,946.60000000000,20.70000000000,-20.90000000000,0,2.3420000000,0.0340000000,-0.0350000000,0,,,,,,,,,592.43512000,56.25591000,-72.14741000,-1,1.86400000,0.17700000,-0.22700000,-1,,,,,0.028000,0.065000,-0.012000,0
874,HD 202772 A b,HD 202772 A,2,1,Transit,3.30895800000,0.00008300000,-0.00008300000,0,0.0520800000,0.0006400000,-0.0006800000,0,17.31790500,0.58286800,-0.67254000,0,1.54500000,0.05200000,-0.06000000,0,323.23311000,22.24810000,-21.61244000,0,1.01700000,0.07000000,-0.06800000,0,0.343000,0.043000,-0.035000,0,0.038000,0.042000,-0.027000,0
875,HD 203030 b,HD 203030,1,1,Imaging,,,,,487.1000000000,1.8000000000,-1.8000000000,0,14.45958510,0.67253884,-0.44835923,0,1.29000000,0.06000000,-0.04000000,0,3496.11247700,1271.31362800,-953.48522100,0,11.00000000,4.00000000,-3.00000000,0,6.350000,,,0,,,,
876,HD 20329 b,HD 20329,1,1,Transit,0.92611800000,0.00005000000,-0.00004300000,0,0.0180000000,0.0003000000,-0.0003000000,0,1.72000000,0.07000000,-0.07000000,0,0.15344839,0.00624499,-0.00624499,0,7.42000000,1.09000000,-1.09000000,0,0.02334593,0.00342952,-0.00342952,0,8.060000,1.530000,-1.530000,0,0.000000,,,0
877,HD 203387 b,HD 203387,1,2,Radial Velocity,512.53520000000,7.53525000000,-8.15674000000,0,1.7710000000,0.0560000000,-0.0620000000,0,13.10000000,,,0,1.17000000,,,0,1106.04285636,187.20093172,-168.76688412,0,3.48000000,0.58900000,-0.53100000,0,2.700000,,,0,0.732000,0.049000,-0.049000,0
878,HD 203387 c,HD 203387,1,2,Radial Velocity,2481.07227000000,94.83313000000,-82.69122000000,0,5.0670000000,0.2040000000,-0.1960000000,0,12.60000000,,,0,1.13000000,,,0,2378.94562640,1079.02744177,-702.40077947,0,7.48500000,3.39500000,-2.21000000,0,6.530000,,,0,0.202000,0.125000,-0.101000,0
879,HD 2039 b,HD 2039,1,1,Radial Velocity,1120.00000000000,23.00000000000,-23.00000000000,0,2.2000000000,0.0600000000,-0.0600000000,0,12.70000000,,,0,1.14000000,,,0,1999.15070000,368.68280000,-368.68280000,0,6.29000000,1.16000000,-1.16000000,0,5.360000,,,0,0.710000,0.050000,-0.050000,0
880,HD 204313 b,HD 204313,1,3,Radial Velocity,2041.11539000000,1.68088000000,-1.86675000000,0,3.1850000000,0.1300000000,-0.1430000000,0,12.90000000,,,0,1.15000000,,,0,1466.77809830,409.99864503,-97.25549254,0,4.61500000,1.29000000,-0.30600000,0,3.750000,,,0,0.100000,0.003000,-0.003000,0
881,HD 204313 c,HD 204313,1,3,Radial Velocity,34.95875000000,0.01050000000,-0.01156000000,0,0.2110000000,0.0090000000,-0.0100000000,0,4.31000000,,,0,0.38500000,,,0,17.16273398,1.58914204,-1.58914204,0,0.05400000,0.00500000,-0.00500000,0,1.180000,,,0,0.059000,0.051000,-0.041000,0
882,HD 204313 e,HD 204313,1,3,Radial Velocity,7325.64666000000,399.88029000000,-369.05892000000,0,7.4570000000,0.3990000000,-0.4270000000,0,12.20000000,,,0,1.09000000,,,0,4868.17771002,1554.18091023,-1647.30463348,0,15.31700000,4.89000000,-5.18300000,0,14.700000,,,0,0.253000,0.071000,-0.065000,0
883,HD 204941 b,HD 204941,2,1,Radial Velocity,1733.00000000000,74.00000000000,-74.00000000000,0,2.5500000000,0.0800000000,-0.0800000000,0,10.10000000,,,0,0.90300000,,,0,73.10090000,9.53490000,-9.53490000,0,0.23000000,0.03000000,-0.03000000,0,0.390000,,,0,0.370000,0.080000,-0.080000,0
884,HD 205158 b,HD 205158,1,1,Radial Velocity,25.33798000000,0.00360000000,-0.00286000000,0,0.1770000000,0.0080000000,-0.0090000000,0,13.90000000,,,0,1.24000000,,,0,124.58873554,12.39530787,-14.30227832,0,0.39200000,0.03900000,-0.04500000,0,0.255000,,,0,0.145000,0.075000,-0.058000,0
885,HD 205739 b,HD 205739,1,1,Radial Velocity,279.80000000000,0.10000000000,-0.10000000000,0,0.8960000000,0.0190000000,-0.0150000000,0,13.60000000,,,0,1.21000000,,,0,435.41000000,22.25000000,-28.60000000,0,1.37000000,0.07000000,-0.09000000,0,0.951000,,,0,0.270000,0.070000,-0.070000,0
886,HD 206255 b,HD 206255,1,1,Radial Velocity,96.04500000000,0.31700000000,-0.31700000000,0,0.4610000000,0.0090000000,-0.0090000000,0,6.47000000,,,0,0.57700000,,,0,34.20000000,7.10000000,-7.10000000,0,0.10760469,0.02233899,-0.02233899,0,0.694000,,,0,0.230000,0.110000,-0.110000,0
887,HD 206610 b,HD 206610,1,1,Radial Velocity,673.20000000000,3.30000000000,-3.30000000000,0,1.7400000000,0.3300000000,-0.3300000000,0,13.40000000,,,0,1.19000000,,,0,647.10188000,20.65895000,-20.65895000,0,2.03600000,0.06500000,-0.06500000,0,1.480000,,,0,0.100000,0.042000,-0.042000,0
888,HD 206893 b,HD 206893,1,2,Imaging,9350.00000000000,440.00000000000,-440.00000000000,0,9.6000000000,0.4000000000,-0.3000000000,0,14.01122587,0.22417961,-0.22417961,0,1.25000000,0.02000000,-0.02000000,0,8899.19539600,699.22249540,-667.43965470,0,28.00000000,2.20000000,-2.10000000,0,17.800000,,,0,0.140000,0.050000,-0.050000,0
889,HD 206893 c,HD 206893,1,2,Imaging,2090.00000000000,44.00000000000,-37.00000000000,0,3.5300000000,0.0800000000,-0.0600000000,0,16.36511182,2.01761653,-0.67253884,0,1.46000000,0.18000000,-0.06000000,0,4036.42076890,381.39408840,-317.82840700,0,12.70000000,1.20000000,-1.00000000,0,5.060000,,,0,0.410000,0.030000,-0.030000,0
890,HD 207496 b,HD 207496,1,1,Transit,6.44100800000,0.00001100000,-0.00001100000,0,0.0629000000,0.0011000000,-0.0011000000,0,2.25000000,0.12000000,-0.10000000,0,0.20073190,0.01070570,-0.00892142,0,6.10000000,1.60000000,-1.60000000,0,0.01919275,0.00503416,-0.00503416,0,3.170000,0.970000,-0.910000,0,0.231000,0.042000,-0.049000,0
891,HD 20781 b,HD 20781,2,5,Radial Velocity,5.31350000000,0.00100000000,-0.00100000000,0,0.0529000000,0.0024000000,-0.0027000000,0,1.21000000,,,0,0.10800000,,,0,1.93000000,0.39000000,-0.36000000,0,0.00610000,0.00120000,-0.00110000,0,5.990000,,,0,0.100000,0.110000,-0.070000,0
892,HD 20781 c,HD 20781,2,5,Radial Velocity,13.89050000000,0.00330000000,-0.00340000000,0,0.1004000000,0.0046000000,-0.0051000000,0,2.17000000,,,0,0.19300000,,,0,5.33000000,0.70000000,-0.67000000,0,0.01680000,0.00220000,-0.00210000,0,2.870000,,,0,0.090000,0.090000,-0.060000,0
893,HD 20781 d,HD 20781,2,5,Radial Velocity,29.15800000000,0.01020000000,-0.01000000000,0,0.1647000000,0.0076000000,-0.0083000000,0,3.25000000,,,0,0.29000000,,,0,10.61000000,1.20000000,-1.19000000,0,0.03340000,0.00380000,-0.00370000,0,1.700000,,,0,0.110000,0.050000,-0.060000,0
894,HD 20781 e,HD 20781,2,5,Radial Velocity,85.50730000000,0.09830000000,-0.09470000000,0,0.3374000000,0.0155000000,-0.0170000000,0,3.83000000,,,0,0.34200000,,,0,14.03000000,1.56000000,-1.56000000,0,0.04420000,0.00490000,-0.00490000,0,1.370000,,,0,0.060000,0.060000,-0.040000,0
895,HD 20782 b,HD 20782,2,5,Radial Velocity,597.06430000000,0.02560000000,-0.02560000000,0,1.3649000000,0.0466000000,-0.0495000000,0,13.60000000,,,0,1.21000000,,,0,472.83000000,33.22000000,-33.88000000,0,1.48780000,0.10450000,-0.10660000,0,1.030000,,,0,0.950000,0.001000,-0.001000,0
896,HD 207832 b,HD 207832,3,2,Radial Velocity,160.07000000000,0.23000000000,-0.23000000000,0,0.5860000000,0.0320000000,-0.0320000000,0,14.20000000,,,0,1.26000000,,,0,177.98480000,28.92253000,-28.92253000,0,0.56000000,0.09100000,-0.09100000,0,0.342000,,,0,0.197000,0.053000,-0.053000,0
897,HD 207832 c,HD 207832,3,2,Radial Velocity,1155.70000000000,71.90000000000,-37.00000000000,0,2.1120000000,0.0870000000,-0.0450000000,0,14.00000000,,,0,1.25000000,,,0,232.01590000,57.20940000,-15.89150000,0,0.73000000,0.18000000,-0.05000000,0,0.465000,,,0,0.270000,0.220000,-0.100000,0
898,HD 207897 b,HD 207897,1,1,Transit,16.20166000000,0.00001600000,-0.00001600000,0,0.1170000000,0.0020000000,-0.0020000000,0,2.34302132,0.12364600,-0.09173373,0,0.20903072,0.01103098,-0.00818395,0,14.80000000,1.50000000,-1.40000000,0,0.04656601,0.00471953,-0.00440489,0,6.290000,1.320000,-1.780000,0,0.000000,,,0
899,HD 20794 b,HD 20794,1,4,Radial Velocity,18.31400000000,0.00220000000,-0.00220000000,0,0.1257000000,0.0005200000,-0.0005300000,0,1.45000000,,,0,0.12900000,,,0,2.70000000,0.30000000,-0.30000000,0,0.00850000,0.00090000,-0.00090000,0,4.870000,,,0,0.064000,0.065000,-0.046000,0
900,HD 20794 d,HD 20794,1,4,Radial Velocity,89.68000000000,0.10000000000,-0.10000000000,0,0.3625000000,0.0015000000,-0.0016000000,0,2.04000000,,,0,0.18200000,,,0,4.80000000,0.60000000,-0.60000000,0,0.01500000,0.00200000,-0.00200000,0,3.110000,,,0,0.077000,0.084000,-0.055000,0
901,HD 20794 e,HD 20794,1,4,Radial Velocity,147.02000000000,1.43000000000,-0.91000000000,0,0.5090000000,0.0060000000,-0.0060000000,0,2.03000000,,,0,0.18100000,,,0,4.77000000,0.96000000,-0.86000000,0,0.01500802,0.00302048,-0.00270585,0,3.130000,,,0,0.290000,0.140000,-0.180000,0
902,HD 20794 f,HD 20794,1,4,Radial Velocity,647.60000000000,2.50000000000,-2.70000000000,0,1.3541000000,0.0068000000,-0.0068000000,0,2.28000000,,,0,0.20300000,,,0,5.82000000,0.57000000,-0.57000000,0,0.01831177,0.00179342,-0.00179342,0,2.700000,,,0,0.450000,0.100000,-0.110000,0
903,HD 208487 b,HD 208487,1,1,Radial Velocity,130.08000000000,0.51000000000,-0.51000000000,0,0.5240000000,0.0300000000,-0.0300000000,0,14.20000000,,,0,1.27000000,,,0,165.26500000,26.06100000,-26.06100000,0,0.52000000,0.08200000,-0.08200000,0,0.317000,,,0,0.240000,0.160000,-0.160000,0
904,HD 208527 b,HD 208527,1,1,Radial Velocity,875.50000000000,5.80000000000,-5.80000000000,0,2.1000000000,0.2000000000,-0.2000000000,0,12.50000000,,,0,1.11000000,,,0,3146.40000000,540.30000000,-540.30000000,0,9.90000000,1.70000000,-1.70000000,0,8.850000,,,0,0.080000,0.040000,-0.040000,0
905,HD 20868 b,HD 20868,1,1,Radial Velocity,380.85001000000,0.09000000000,-0.09000000000,0,0.9500000000,0.0200000000,-0.0200000000,0,13.70000000,,,0,1.22000000,,,0,397.28750000,187.51970000,-187.51970000,0,1.25000000,0.59000000,-0.59000000,0,0.849000,,,0,0.750000,0.000000,0.000000,0
906,HD 208897 b,HD 208897,1,1,Radial Velocity,358.27000000000,0.87000000000,-1.50000000000,0,1.0630000000,0.0020000000,-0.0030000000,0,13.70000000,,,0,1.22000000,,,0,379.48711796,15.57359194,-13.98444991,0,1.19400000,0.04900000,-0.04400000,0,0.811000,,,0,0.020000,0.049000,-0.010000,0
907,HD 209458 b,HD 209458,1,1,Radial Velocity,3.52474859000,0.00000038000,-0.00000038000,0,0.0470700000,0.0004500000,-0.0004700000,0,15.58051000,0.22418000,-0.22418000,0,1.39000000,0.02000000,-0.02000000,0,232.01590000,12.71320000,-12.71320000,0,0.73000000,0.04000000,-0.04000000,0,0.362000,0.006000,-0.006000,0,0.000000,,,0
908,HD 210193 b,HD 210193,1,1,Radial Velocity,649.91800000000,8.59900000000,-8.59900000000,0,1.4870000000,0.0310000000,-0.0310000000,0,14.30000000,,,0,1.27000000,,,0,153.10000000,23.30000000,-23.30000000,0,0.48170406,0.07330963,-0.07330963,0,0.288000,,,0,0.240000,0.090000,-0.090000,0
909,HD 210277 b,HD 210277,1,1,Radial Velocity,442.19000000000,0.50000000000,-0.50000000000,0,1.1300000000,0.0200000000,-0.0200000000,0,13.60000000,,,0,1.22000000,,,0,410.00070000,15.89150000,-15.89150000,0,1.29000000,0.05000000,-0.05000000,0,0.896000,,,0,0.480000,0.020000,-0.020000,0
910,HD 210702 b,HD 210702,1,1,Radial Velocity,355.50000000000,0.38000000000,-0.61000000000,0,1.0790000000,0.0010000000,-0.0010000000,0,13.60000000,,,0,1.21000000,,,0,481.51003660,19.70536123,-16.84490557,0,1.51500000,0.06200000,-0.05300000,0,1.050000,,,0,0.071000,0.019000,-0.051000,0
911,HD 211403 b,HD 211403,1,1,Radial Velocity,223.80000000000,0.41000000000,-0.41000000000,0,0.7680000000,0.0130000000,-0.0130000000,0,12.80000000,,,0,1.14000000,,,0,1760.76937478,123.95307873,-120.77479466,0,5.54000000,0.39000000,-0.38000000,0,4.610000,,,0,0.084000,0.057000,-0.044000,0
912,HD 211810 b,HD 211810,1,1,Radial Velocity,1558.00000000000,22.00000000000,-22.00000000000,0,2.6560000000,0.0430000000,-0.0430000000,0,14.00000000,,,0,1.25000000,,,0,212.94610000,139.84520000,-139.84520000,0,0.67000000,0.44000000,-0.44000000,0,0.426000,,,0,0.680000,0.140000,-0.140000,0
913,HD 211970 b,HD 211970,1,1,Radial Velocity,25.20100000000,0.02500000000,-0.02500000000,0,0.1430000000,0.0030000000,-0.0030000000,0,3.66000000,,,0,0.32700000,,,0,13.00000000,2.50000000,-2.50000000,0,0.04090237,0.00786584,-0.00786584,0,1.460000,,,0,0.150000,0.100000,-0.100000,0
914,HD 212301 b,HD 212301,2,1,Radial Velocity,2.24571000000,0.00028000000,-0.00028000000,0,0.0300000000,0.0000000000,0.0000000000,0,14.20000000,,,0,1.27000000,,,0,162.09330000,12.71320000,-12.71320000,0,0.51000000,0.04000000,-0.04000000,0,0.311000,,,0,0.000000,,,0
915,HD 212771 b,HD 212771,1,1,Radial Velocity,380.70000000000,1.40000000000,-1.40000000000,0,1.1900000000,0.1300000000,-0.1300000000,0,13.30000000,,,0,1.18000000,,,0,759.61370000,85.81410000,-85.81410000,0,2.39000000,0.27000000,-0.27000000,0,1.770000,,,0,0.076000,0.051000,-0.051000,0
916,HD 213240 b,HD 213240,2,1,Radial Velocity,882.70001000000,7.60000000000,-7.60000000000,0,1.8900000000,0.0300000000,-0.0300000000,0,12.80000000,,,0,1.14000000,,,0,1655.88600047,476.74261050,-155.73591943,0,5.21000000,1.50000000,-0.49000000,0,4.340000,,,0,0.420000,0.010000,-0.010000,0
917,HD 213472 b,HD 213472,1,1,Radial Velocity,17000.00000000000,12000.00000000000,-4800.00000000000,0,13.0000000000,5.7000000000,-2.6000000000,0,13.10000000,,,0,1.17000000,,,0,1112.39942450,349.61124770,-187.51876013,0,3.50000000,1.10000000,-0.59000000,0,2.720000,,,0,0.530000,0.120000,-0.085000,0
918,HD 213519 b,HD 213519,1,1,Radial Velocity,11.12214000000,0.00098000000,-0.00097000000,0,0.0990000000,0.0040000000,-0.0040000000,0,2.99000000,,,0,0.26700000,,,0,9.21702380,2.86045566,-1.27131363,0,0.02900000,0.00900000,-0.00400000,0,1.890000,,,0,0.413000,0.172000,-0.144000,0
919,HD 213885 b,HD 213885,1,2,Transit,1.00803500000,0.00002100000,-0.00002000000,0,0.0201200000,0.0001500000,-0.0001200000,0,1.74500000,0.05100000,-0.05200000,0,0.15567847,0.00454992,-0.00463913,0,8.83000000,0.66000000,-0.65000000,0,0.02778215,0.00207658,-0.00204512,0,9.150000,1.100000,-1.000000,0,0.000000,,,0
920,HD 213885 c,HD 213885,1,2,Radial Velocity,4.78503000000,0.00056000000,-0.00051000000,0,0.0567980000,0.0004400000,-0.0003200000,0,4.71000000,,,0,0.42000000,,,0,19.95000000,1.38000000,-1.36000000,0,0.06276941,0.00434194,-0.00427902,0,1.050000,,,0,0.000000,,,0
921,HD 21411 b,HD 21411,1,1,Radial Velocity,84.28800000000,0.12700000000,-0.12700000000,0,0.3620000000,0.0070000000,-0.0070000000,0,9.52000000,,,0,0.85000000,,,0,65.90000000,25.60000000,-25.60000000,0,0.20734355,0.08054620,-0.08054620,0,0.420000,,,0,0.400000,0.150000,-0.150000,0
922,HD 214823 b,HD 214823,2,1,Radial Velocity,1854.84424000000,1.35690000000,-1.41722000000,0,3.0800000000,0.1260000000,-0.1390000000,0,12.10000000,,,0,1.08000000,,,0,5914.78665427,1316.76309020,-339.75856708,0,18.61000000,4.14300000,-1.06900000,0,18.300000,,,0,0.161000,0.003000,-0.003000,0
923,HD 215152 b,HD 215152,1,4,Radial Velocity,5.75999000000,0.00157000000,-0.00175000000,0,0.0576380000,0.0007390000,-0.0007590000,0,1.19000000,,,0,0.10600000,,,0,1.81900000,0.50100000,-0.62900000,0,0.00572319,0.00157631,-0.00197905,0,5.930000,,,0,0.000000,,,0
924,HD 215152 c,HD 215152,1,4,Radial Velocity,7.28243000000,0.00451000000,-0.00827000000,0,0.0673930000,0.0008600000,-0.0008930000,0,1.17000000,,,0,0.10500000,,,0,1.72000000,0.61800000,-0.72500000,0,0.00541170,0.00194444,-0.00228109,0,5.900000,,,0,0.000000,,,0
925,HD 215152 d,HD 215152,1,4,Radial Velocity,10.86499000000,0.00564000000,-0.00613000000,0,0.0879900000,0.0011300000,-0.0011600000,0,1.48000000,,,0,0.13200000,,,0,2.80100000,0.80900000,-0.92300000,0,0.00881289,0.00254539,-0.00290407,0,4.750000,,,0,0.000000,,,0
926,HD 215152 e,HD 215152,1,4,Radial Velocity,25.19670000000,0.04760000000,-0.05050000000,0,0.1541700000,0.0019900000,-0.0020400000,0,1.51000000,,,0,0.13400000,,,0,2.87700000,1.06300000,-1.48100000,0,0.00905201,0.00334456,-0.00465972,0,4.590000,,,0,0.000000,,,0
927,HD 21520 b,HD 21520,1,1,Transit,25.12920000000,0.00008900000,-0.00007300000,0,0.1726000000,0.0071000000,-0.0071000000,0,2.69700000,0.09000000,-0.09000000,0,0.24061064,0.00802928,-0.00802928,0,17.70000000,,,1,0.05569043,,,1,1.350000,0.130000,-0.130000,0,0.000000,,,0
928,HD 215497 b,HD 215497,1,2,Radial Velocity,3.93404000000,0.00066000000,-0.00066000000,0,0.0500000000,0.0000000000,0.0000000000,0,2.40000000,,,0,0.21400000,,,0,6.35660000,3.17830000,-3.17830000,0,0.02000000,0.01000000,-0.01000000,0,2.530000,,,0,0.160000,0.090000,-0.090000,0
929,HD 215497 c,HD 215497,1,2,Radial Velocity,566.00000000000,4.00000000000,-4.00000000000,0,1.3100000000,0.0200000000,-0.0200000000,0,13.00000000,,,0,1.16000000,,,0,111.23994245,6.35656814,-6.35656814,0,0.35000000,0.02000000,-0.02000000,0,0.278000,,,0,0.470000,0.030000,-0.040000,0
930,HD 216435 b,HD 216435,1,1,Radial Velocity,1311.00000000000,49.00000000000,-49.00000000000,0,2.5600000000,0.1700000000,-0.1700000000,0,13.70000000,,,0,1.22000000,,,0,400.40000000,41.30000000,-41.30000000,0,1.26000000,0.13000000,-0.13000000,0,0.856000,,,0,0.070000,0.078000,-0.078000,0
931,HD 216437 b,HD 216437,1,1,Radial Velocity,1359.00000000000,1.00000000000,-1.00000000000,0,2.5700000000,0.0400000000,-0.0400000000,0,13.00000000,,,0,1.16000000,,,0,1334.87930940,222.47988490,-222.47988490,0,4.20000000,0.70000000,-0.70000000,0,3.340000,,,0,0.310000,0.010000,-0.010000,0
932,HD 216520 b,HD 216520,1,2,Radial Velocity,35.45000000000,0.01100000000,-0.01100000000,0,0.1980000000,0.0004000000,-0.0004000000,0,3.18000000,,,0,0.28400000,,,0,10.26000000,0.99000000,-0.99000000,0,0.03228141,0.00311487,-0.00311487,0,1.750000,,,0,0.090000,0.060000,-0.060000,0
933,HD 216520 c,HD 216520,1,2,Radial Velocity,154.43000000000,0.44000000000,-0.44000000000,0,0.5280000000,0.0100000000,-0.0100000000,0,3.03000000,,,0,0.27100000,,,0,9.44000000,1.63000000,-1.63000000,0,0.02970141,0.00512853,-0.00512853,0,1.860000,,,0,0.120000,0.080000,-0.080000,0
934,HD 216536 b,HD 216536,1,1,Radial Velocity,148.60001000000,0.70000000000,-0.70000000000,0,0.6100000000,0.0600000000,-0.0600000000,0,13.80000000,,,0,1.23000000,,,0,333.72150000,127.13200000,-127.13200000,0,1.05000000,0.40000000,-0.40000000,0,0.698000,,,0,0.380000,0.110000,-0.110000,0
935,HD 216770 b,HD 216770,1,1,Radial Velocity,118.45000000000,0.55000000000,-0.55000000000,0,0.4600000000,0.0100000000,-0.0100000000,0,14.10000000,,,0,1.26000000,,,0,181.16310000,15.89150000,-15.89150000,0,0.57000000,0.05000000,-0.05000000,0,0.355000,,,0,0.370000,0.060000,-0.060000,0
936,HD 21693 b,HD 21693,1,2,Radial Velocity,22.67860000000,0.00850000000,-0.00870000000,0,0.1455000000,0.0058000000,-0.0063000000,0,2.80000000,,,0,0.25000000,,,0,8.23000000,1.08000000,-1.05000000,0,0.02590000,0.00340000,-0.00330000,0,2.060000,,,0,0.120000,0.090000,-0.080000,0
937,HD 21693 c,HD 21693,1,2,Radial Velocity,53.73570000000,0.03120000000,-0.03090000000,0,0.2586000000,0.0103000000,-0.0113000000,0,4.34000000,,,0,0.38700000,,,0,17.37000000,1.77000000,-1.79000000,0,0.05470000,0.00560000,-0.00560000,0,1.170000,,,0,0.070000,0.060000,-0.050000,0
938,HD 217107 b,HD 217107,1,2,Radial Velocity,7.12682000000,0.00003900000,-0.00003900000,0,0.0800000000,0.0000000000,0.0000000000,0,13.60000000,,,0,1.22000000,,,0,413.17900000,15.89150000,-15.89150000,0,1.30000000,0.05000000,-0.05000000,0,0.903000,,,0,0.130000,0.010000,-0.010000,0
939,HD 217107 c,HD 217107,1,2,Radial Velocity,4270.00000000000,220.00000000000,-220.00000000000,0,5.3200000000,0.3800000000,-0.3800000000,0,13.20000000,,,0,1.18000000,,,0,826.32000000,47.67000000,-47.67000000,0,2.60000000,0.15000000,-0.15000000,0,1.970000,,,0,0.517000,0.033000,-0.033000,0
940,HD 21749 c,GJ 143,1,2,Transit,7.78993000000,0.00051000000,-0.00044000000,0,0.0695000000,0.0021000000,-0.0023000000,0,0.89200000,0.06400000,-0.05800000,0,0.07957891,0.00570970,-0.00517441,0,3.70000000,,,1,0.01164144,,,1,31.930000,,,1,,,,
941,HD 217786 b,HD 217786,2,2,Radial Velocity,1301.36009000000,1.17486000000,-0.48567000000,0,2.4460000000,0.1090000000,-0.1190000000,0,12.30000000,,,0,1.10000000,,,0,4402.55909376,402.68859167,-416.67304158,0,13.85200000,1.26700000,-1.31100000,0,13.000000,,,0,0.311000,0.002000,-0.003000,0
942,HD 217786 c,HD 217786,2,2,Radial Velocity,2.52221000000,0.00012000000,-0.00005000000,0,0.0380000000,0.0020000000,-0.0020000000,0,2.61000000,,,0,0.23300000,,,0,7.31005336,0.63565681,-0.63565681,0,0.02300000,0.00200000,-0.00200000,0,2.260000,,,0,0.399000,0.169000,-0.218000,0
